listing_id,date
5886352,2017-05-17
5886352,2017-05-23
5886352,2017-05-31
5886352,2017-06-11
5886352,2017-06-20
5886352,2017-06-26
5886352,2017-06-30
5886352,2017-07-01
5886352,2017-07-05
5886352,2017-07-06
5886352,2017-07-18
5886352,2017-07-22
5886352,2017-07-23
5886352,2017-08-03
5886352,2017-08-04
5886352,2017-08-10
5886352,2017-08-15
5886352,2017-08-27
5886352,2017-09-02
5886352,2017-09-04
5886352,2017-09-07
5886352,2017-09-10
5886352,2017-09-15
5886352,2017-09-16
5886352,2017-09-17
5886352,2017-09-22
5886352,2017-09-23
5886352,2017-09-25
5886352,2017-09-26
5886352,2017-09-27
5886352,2017-09-30
5886352,2017-10-03
5886352,2017-10-11
5886352,2017-10-20
5886352,2017-10-22
5886352,2017-10-31
5886352,2017-11-04
5886352,2017-11-08
5886352,2017-11-15
5886352,2017-11-17
5886352,2017-11-25
5886352,2017-12-02
5886352,2017-12-09
5886352,2017-12-10
5886352,2017-12-19
5886352,2018-01-07
5886352,2018-01-11
5886352,2018-01-16
5886352,2018-01-31
5886352,2018-02-04
5886352,2018-02-05
5886352,2018-02-11
5886352,2018-02-24
5886352,2018-02-27
5886352,2018-03-13
5886352,2018-03-20
5886352,2018-03-26
5886352,2018-03-31
5886352,2018-04-01
5886352,2018-04-04
5886352,2018-04-08
5886352,2018-04-15
5886352,2018-04-21
5886352,2018-04-27
5886352,2018-05-06
5886352,2018-05-14
5886352,2018-06-05
5886352,2018-06-16
5886352,2018-06-24
5886352,2018-06-29
5886352,2018-07-11
5886352,2018-07-26
5886352,2018-09-07
5886352,2018-09-10
5886352,2018-09-18
5886352,2018-09-21
5886352,2018-09-26
5886352,2018-09-28
5886352,2018-10-01
5886352,2018-10-06
5886352,2018-10-08
5886352,2018-10-15
5886352,2018-10-18
5886352,2018-10-22
5886352,2018-10-24
5886352,2018-10-28
5886352,2018-11-05
5886352,2018-11-08
5886352,2018-11-09
5886352,2018-11-13
5886646,2015-05-07
5886646,2015-05-24
5886646,2015-05-27
5886646,2015-06-29
5886646,2015-07-07
5886646,2015-07-15
5886646,2015-07-31
5886646,2015-08-01
5886646,2015-08-03
5886646,2015-08-08
5886646,2015-08-30
5886646,2015-08-31
5886646,2015-09-07
5886646,2015-09-15
5886646,2015-09-29
5886646,2015-10-04
5886646,2015-10-15
5886646,2015-10-27
5886646,2015-11-01
5886646,2015-11-03
5886646,2015-11-11
5886646,2015-11-12
5886646,2015-11-16
5886646,2015-11-20
5886646,2015-11-23
5886646,2015-12-07
5886646,2015-12-18
5886646,2015-12-19
5886646,2015-12-23
5886646,2015-12-28
5886646,2016-01-11
5886646,2016-02-03
5886646,2016-02-27
5886646,2016-03-02
5886646,2016-06-05
5886646,2016-08-18
5886646,2016-12-21
5886646,2016-12-27
5886646,2017-06-20
5886646,2017-06-26
5886646,2017-07-06
5886646,2017-08-08
5886646,2017-08-13
5886646,2017-08-20
5886646,2017-08-27
5886646,2017-08-31
5886646,2017-09-14
5886646,2017-09-21
5886646,2017-09-25
5886646,2017-09-26
5886646,2017-10-02
5886646,2017-10-05
5886646,2017-10-08
5886646,2017-10-16
5886646,2017-10-19
5886646,2017-10-30
5886646,2017-11-20
5886646,2017-12-08
5886646,2017-12-12
5886646,2017-12-26
5886646,2017-12-31
5886646,2018-01-01
5886646,2018-01-05
5886646,2018-01-14
5886646,2018-01-27
5886646,2018-01-28
5886646,2018-01-29
5886646,2018-02-08
5886646,2018-02-09
5886646,2018-02-18
5886646,2018-02-27
5886646,2018-03-12
5886646,2018-03-18
5886646,2018-03-28
5886646,2018-03-30
5886646,2018-04-02
5886646,2018-04-07
5886646,2018-04-21
5886646,2018-04-24
5886646,2018-04-26
5886646,2018-04-28
5886646,2018-05-01
5886646,2018-05-04
5886646,2018-05-21
5886646,2018-05-25
5886646,2018-05-28
5886646,2018-05-30
5886646,2018-06-05
5886646,2018-06-10
5886646,2018-06-15
5886646,2018-06-17
5886646,2018-07-10
5886646,2018-07-17
5886646,2018-07-19
5886646,2018-08-07
5886646,2018-08-18
5886646,2018-09-01
5886646,2018-09-03
5886646,2018-09-11
5886646,2018-09-24
5886646,2018-10-03
5886646,2018-10-14
5886646,2018-10-19
5886646,2018-10-23
5886646,2018-10-28
5886646,2018-11-07
5886646,2018-11-12
5886776,2015-04-22
5886776,2015-04-29
5886776,2015-05-07
5886776,2015-05-22
5886776,2015-06-08
5886776,2015-06-17
5886776,2015-07-02
5886776,2015-07-07
5886776,2015-07-14
5886776,2015-07-27
5886776,2015-07-29
5886776,2015-08-01
5886776,2015-08-08
5886776,2015-09-04
5886776,2015-09-05
5886776,2015-09-12
5886776,2015-09-25
5886776,2015-09-30
5886776,2015-10-04
5886776,2015-10-08
5886776,2015-10-13
5886776,2015-10-16
5886776,2015-10-24
5886776,2015-10-31
5886776,2015-11-05
5886776,2015-11-10
5886776,2015-11-15
5886776,2015-12-14
5886776,2015-12-23
5886776,2016-01-02
5886776,2016-01-26
5886776,2016-02-02
5886776,2016-05-08
5886776,2016-07-03
5886776,2016-08-09
5886776,2017-03-20
5886776,2017-04-04
5886776,2017-04-13
5886776,2017-04-18
5886776,2017-05-17
5886776,2017-05-21
5886776,2017-06-03
5886776,2017-06-19
5886776,2017-06-22
5886776,2017-07-10
5886776,2017-07-27
5886776,2017-07-30
5886776,2017-08-04
5886776,2017-08-08
5886776,2017-08-09
5886776,2017-08-10
5886776,2017-08-20
5886776,2017-08-29
5886776,2017-09-02
5886776,2017-09-06
5886776,2017-09-18
5886776,2017-10-15
5886776,2017-11-08
5886776,2017-12-11
5886776,2017-12-30
5886776,2018-01-08
5886776,2018-01-13
5886776,2018-02-18
5886776,2018-02-25
5886776,2018-03-26
5886776,2018-05-01
5886776,2018-05-22
5886776,2018-06-10
5886776,2018-06-18
5886776,2018-07-08
5886776,2018-08-11
5886776,2018-08-16
5886776,2018-09-14
5886776,2018-09-18
5886776,2018-09-27
5886776,2018-10-26
5886776,2018-10-29
5888604,2015-04-19
5888604,2015-07-18
5888604,2015-11-08
5888604,2016-01-23
5888604,2016-04-14
5888604,2016-05-14
5888604,2016-06-03
5888604,2016-09-09
5888604,2017-01-28
5893561,2015-05-25
5893561,2015-07-27
5893561,2015-08-17
5893561,2015-11-01
5895793,2015-04-28
5895793,2015-05-03
5895793,2015-05-05
5895793,2015-05-12
5895793,2015-05-19
5895793,2015-05-24
5895793,2015-05-31
5895793,2015-06-11
5895793,2015-06-16
5895793,2015-06-20
5895793,2015-06-28
5895793,2015-07-01
5895793,2015-07-08
5895793,2015-07-13
5895793,2015-07-21
5895793,2015-07-31
5895793,2015-08-02
5895793,2015-08-07
5895793,2015-08-09
5895793,2015-08-18
5895793,2015-08-24
5895793,2015-09-05
5895793,2015-09-12
5895793,2015-09-22
5895793,2015-09-27
5895793,2015-09-29
5895793,2015-10-02
5895793,2015-10-11
5895793,2015-10-14
5895793,2015-10-19
5895793,2015-11-05
5895793,2015-11-10
5895793,2015-11-25
5895793,2016-01-02
5895793,2016-01-19
5895793,2016-03-30
5895793,2016-04-04
5895793,2016-04-11
5895793,2016-05-16
5895793,2016-06-08
5895793,2016-07-14
5895793,2016-07-17
5895793,2016-07-27
5895793,2016-08-05
5895793,2016-08-12
5895793,2016-08-27
5895793,2017-04-24
5895793,2017-05-01
5895793,2017-05-06
5895793,2017-05-23
5895793,2017-05-29
5895793,2017-06-26
5895793,2017-07-03
5895793,2017-07-12
5895793,2017-07-16
5895793,2017-07-22
5895793,2017-08-26
5895793,2017-09-23
5895793,2017-10-09
5895793,2017-10-15
5895793,2017-10-28
5895793,2017-11-05
5895793,2017-11-08
5895793,2017-11-13
5895793,2017-11-19
5895793,2017-11-30
5895793,2017-12-10
5895793,2017-12-28
5895793,2018-01-04
5895793,2018-01-07
5895793,2018-01-14
5895793,2018-01-28
5895793,2018-02-11
5895793,2018-02-20
5895793,2018-03-10
5895793,2018-03-24
5895793,2018-04-04
5895793,2018-04-10
5895793,2018-04-18
5895793,2018-05-05
5895793,2018-05-07
5895793,2018-05-10
5895793,2018-05-20
5895793,2018-05-25
5895793,2018-05-31
5895793,2018-06-04
5895793,2018-06-10
5895793,2018-07-02
5895793,2018-07-12
5895793,2018-07-22
5895793,2018-07-24
5895793,2018-07-31
5895793,2018-08-03
5895793,2018-08-12
5895793,2018-08-19
5895793,2018-08-21
5895793,2018-08-23
5895793,2018-08-28
5895793,2018-09-01
5895793,2018-09-04
5895793,2018-09-09
5895793,2018-09-16
5895793,2018-09-21
5895793,2018-09-24
5895793,2018-09-28
5895793,2018-09-30
5895793,2018-10-07
5895793,2018-10-12
5895793,2018-10-20
5895793,2018-10-22
5895793,2018-11-11
5897942,2017-09-02
5897942,2017-09-11
5897942,2017-10-02
5897942,2018-03-03
5897942,2018-10-06
5901154,2015-08-22
5901154,2016-08-31
5906035,2015-07-01
5906035,2015-07-14
5906035,2015-08-05
5906035,2015-09-06
5906035,2015-09-16
5906035,2015-10-13
5906035,2015-10-18
5906035,2015-10-25
5906035,2015-11-02
5906035,2015-12-18
5906035,2015-12-29
5906035,2016-01-07
5906035,2016-01-09
5906035,2016-01-26
5906035,2016-02-14
5906035,2016-02-27
5906035,2016-03-01
5906035,2016-03-02
5906035,2016-03-03
5906035,2016-03-10
5906035,2016-03-22
5906035,2016-03-25
5906035,2016-03-25
5906035,2016-04-10
5906035,2016-05-05
5906035,2016-05-09
5906035,2016-05-17
5906035,2016-05-31
5906035,2016-06-15
5906035,2016-06-19
5906035,2016-08-12
5906035,2016-08-26
5906035,2016-08-30
5906035,2016-09-03
5906035,2016-09-13
5906035,2016-10-06
5906035,2016-10-10
5906035,2016-10-21
5906035,2016-10-27
5906035,2016-11-14
5906035,2016-11-19
5906035,2016-11-25
5906035,2016-11-29
5906035,2016-12-24
5906035,2016-12-28
5906035,2017-02-07
5906035,2017-04-23
5906035,2017-06-15
5906035,2017-10-01
5906035,2017-10-13
5906035,2017-12-31
5906035,2018-02-18
5906035,2018-04-11
5906035,2018-06-05
5906035,2018-06-09
5906035,2018-06-23
5906035,2018-07-01
5906208,2015-04-26
5906208,2015-05-04
5906208,2015-05-21
5906208,2015-06-12
5906208,2015-06-14
5906208,2015-07-05
5906208,2015-07-16
5906208,2015-07-29
5906208,2015-08-01
5906208,2015-08-14
5906208,2015-08-19
5906208,2015-08-22
5906208,2015-08-30
5906208,2015-09-07
5906208,2015-09-09
5906208,2015-09-21
5906208,2015-09-26
5906208,2015-09-27
5906208,2015-10-04
5906208,2015-10-10
5906208,2015-10-12
5906208,2015-10-20
5906208,2015-10-27
5906208,2015-11-03
5906208,2015-11-04
5906208,2015-11-09
5906208,2015-11-17
5906208,2015-12-29
5906208,2016-01-07
5906208,2017-03-18
5906208,2017-05-30
5906291,2015-06-01
5906291,2015-06-21
5906291,2015-07-08
5906291,2015-07-17
5906291,2015-09-23
5906291,2015-10-10
5906291,2015-10-13
5906291,2015-11-01
5906291,2016-01-03
5906291,2016-01-06
5906291,2016-01-18
5906291,2016-05-07
5906291,2016-05-24
5906291,2017-09-24
5906291,2017-10-03
5906291,2017-11-10
5906291,2018-01-18
5906291,2018-02-17
5906291,2018-04-16
5906291,2018-04-27
5906291,2018-05-08
5906291,2018-05-18
5906291,2018-09-21
5906291,2018-11-14
5906616,2015-07-03
5906616,2015-10-21
5906616,2015-11-22
5906616,2018-02-19
5906616,2018-03-19
5906616,2018-09-12
5906695,2015-07-28
5906695,2015-09-24
5906695,2015-10-12
5906695,2015-10-26
5906695,2015-12-01
5906695,2015-12-08
5906695,2015-12-10
5906695,2016-01-03
5906695,2016-01-13
5906695,2016-01-28
5906695,2016-02-02
5906695,2016-02-03
5906695,2016-02-06
5906695,2016-02-12
5906695,2016-03-15
5906695,2016-03-24
5906695,2016-04-01
5906695,2016-04-06
5906695,2016-04-06
5906695,2016-04-09
5906695,2016-04-11
5906695,2016-04-27
5906695,2016-05-07
5906695,2016-05-17
5906695,2016-05-22
5906695,2016-05-28
5906695,2016-05-30
5906695,2016-06-01
5906695,2016-06-05
5906695,2016-06-11
5906695,2016-06-12
5906695,2016-06-16
5906695,2016-06-21
5906695,2016-06-27
5906695,2016-06-30
5906695,2016-07-04
5906695,2016-07-05
5906695,2016-07-14
5906695,2016-07-16
5906695,2016-07-27
5906695,2016-08-01
5906695,2016-08-05
5906695,2016-08-11
5906695,2016-08-12
5906695,2016-08-15
5906695,2016-08-18
5906695,2016-08-19
5906695,2016-08-21
5906695,2016-08-27
5906695,2016-08-31
5906695,2016-09-01
5906695,2016-09-11
5906695,2016-09-12
5906695,2016-09-14
5906695,2016-09-18
5906695,2016-09-21
5906695,2016-09-22
5906695,2016-09-24
5906695,2016-10-01
5906695,2016-10-03
5906695,2016-10-14
5906695,2016-10-16
5906695,2016-10-17
5906695,2016-10-19
5906695,2016-10-23
5906695,2016-10-27
5906695,2016-10-27
5906695,2016-10-28
5906695,2016-11-03
5906695,2016-11-09
5906695,2016-11-13
5906695,2016-11-15
5906695,2016-11-16
5906695,2016-11-21
5906695,2016-11-22
5906695,2016-11-23
5906695,2016-11-27
5906695,2016-12-01
5906695,2016-12-02
5906695,2016-12-10
5906695,2016-12-12
5906695,2016-12-15
5906695,2016-12-27
5906695,2016-12-29
5906695,2017-01-12
5906695,2017-01-17
5906695,2017-01-20
5906695,2017-01-23
5906695,2017-01-27
5906695,2017-02-05
5906695,2017-02-12
5906695,2017-02-15
5906695,2017-02-20
5906695,2017-02-22
5906695,2017-02-23
5906695,2017-02-24
5906695,2017-02-27
5906695,2017-03-10
5906695,2017-03-15
5906695,2017-03-18
5906695,2017-03-19
5906695,2017-03-22
5906695,2017-03-23
5906695,2017-03-31
5906695,2017-04-02
5906695,2017-04-03
5906695,2017-04-10
5906695,2017-04-11
5906695,2017-04-13
5906695,2017-04-15
5906695,2017-04-16
5906695,2017-04-23
5906695,2017-05-06
5906695,2017-05-08
5906695,2017-05-13
5906695,2017-05-14
5906695,2017-05-17
5906695,2017-05-18
5906695,2017-05-19
5906695,2017-05-21
5906695,2017-05-22
5906695,2017-05-23
5906695,2017-05-29
5906695,2017-05-30
5906695,2017-05-31
5906695,2017-06-02
5906695,2017-06-07
5906695,2017-06-09
5906695,2017-06-10
5906695,2017-06-17
5906695,2017-06-22
5906695,2017-06-26
5906695,2017-06-27
5906695,2017-07-03
5906695,2017-07-11
5906695,2017-07-14
5906695,2017-07-15
5906695,2017-07-16
5906695,2017-07-19
5906695,2017-07-25
5906695,2017-07-31
5906695,2017-08-01
5906695,2017-08-02
5906695,2017-08-07
5906695,2017-08-09
5906695,2017-08-11
5906695,2017-08-19
5906695,2017-08-30
5906695,2017-08-31
5906695,2017-09-08
5906695,2017-09-18
5906695,2017-09-21
5906695,2017-09-24
5906695,2017-09-25
5906695,2017-09-26
5906695,2017-09-28
5906695,2017-10-01
5906695,2017-10-15
5906695,2017-10-16
5906695,2017-10-19
5906695,2017-10-22
5906695,2017-10-23
5906695,2017-10-26
5906695,2017-11-01
5906695,2017-11-05
5906695,2017-11-10
5906695,2017-11-17
5906695,2017-11-19
5906695,2017-11-21
5906695,2017-11-22
5906695,2017-11-27
5906695,2017-12-03
5906695,2017-12-06
5906695,2017-12-09
5906695,2017-12-15
5906695,2017-12-17
5906695,2017-12-18
5906695,2018-01-01
5906695,2018-01-05
5906695,2018-01-09
5906695,2018-01-17
5906695,2018-01-31
5906695,2018-02-12
5906695,2018-02-16
5906695,2018-02-28
5906695,2018-03-08
5906695,2018-03-11
5906695,2018-03-28
5906695,2018-04-21
5906695,2018-05-07
5906695,2018-05-08
5906695,2018-05-15
5906695,2018-05-26
5906695,2018-06-01
5906695,2018-06-04
5906695,2018-06-12
5906695,2018-06-27
5906695,2018-07-08
5906695,2018-07-13
5906695,2018-07-25
5906695,2018-08-02
5906695,2018-08-18
5906695,2018-09-03
5906695,2018-09-12
5906695,2018-09-21
5906695,2018-09-30
5906695,2018-10-09
5906695,2018-10-14
5906695,2018-11-03
5906695,2018-11-05
5906695,2018-11-12
5908045,2015-07-19
5908045,2015-07-20
5908045,2015-07-31
5908045,2015-08-05
5908045,2015-08-07
5908045,2015-08-16
5908045,2015-08-20
5908045,2015-08-30
5908045,2015-09-15
5908045,2015-09-23
5908045,2015-09-24
5908045,2015-10-03
5908045,2015-10-11
5908045,2015-10-12
5908045,2015-11-01
5908045,2015-11-07
5908045,2015-11-12
5908045,2015-11-23
5908045,2015-11-27
5908045,2015-11-28
5908045,2015-11-29
5908045,2015-12-01
5908045,2015-12-04
5908045,2015-12-16
5908045,2015-12-20
5908045,2015-12-24
5908045,2015-12-29
5908045,2016-01-03
5908045,2016-01-06
5908045,2016-01-11
5908045,2016-01-18
5908045,2016-01-20
5908045,2016-01-30
5908045,2016-02-06
5908045,2016-02-20
5908045,2016-02-29
5908045,2016-03-04
5908045,2016-03-05
5908045,2016-03-06
5908045,2016-03-12
5908045,2016-03-19
5908045,2016-03-24
5908045,2016-03-31
5908045,2016-04-01
5908045,2016-04-08
5908045,2016-04-22
5908045,2016-04-28
5908045,2016-05-02
5908045,2016-05-03
5908045,2016-05-04
5908045,2016-05-05
5908045,2016-05-09
5908045,2016-05-21
5908045,2016-05-28
5908045,2016-06-05
5908045,2016-06-08
5908045,2016-06-10
5908045,2016-06-15
5908045,2016-06-18
5908045,2016-06-23
5908045,2016-06-24
5908045,2016-07-05
5908045,2016-07-10
5908045,2016-07-12
5908045,2016-07-14
5908045,2016-07-15
5908045,2016-07-21
5908045,2016-07-31
5908045,2016-08-08
5908045,2016-08-18
5908045,2016-08-31
5908045,2016-09-01
5908045,2016-09-02
5908045,2016-09-04
5908045,2016-09-09
5908045,2016-09-11
5908045,2016-09-12
5908045,2016-09-16
5908045,2016-09-20
5908045,2016-09-28
5908045,2016-10-02
5908045,2016-10-04
5908045,2016-10-05
5908045,2016-10-06
5908045,2016-10-10
5908045,2016-10-13
5908045,2016-10-14
5908045,2016-10-19
5908045,2016-10-25
5908045,2016-11-02
5908045,2016-11-05
5908045,2016-11-18
5908045,2016-12-30
5908045,2017-01-27
5908045,2017-01-29
5908045,2017-02-02
5908045,2017-02-12
5908045,2017-03-26
5908045,2017-03-28
5908045,2017-03-31
5908045,2017-04-03
5908045,2017-04-15
5908045,2017-04-21
5908045,2017-04-25
5908045,2017-05-05
5908045,2017-05-12
5908045,2017-06-03
5908045,2017-06-04
5908045,2017-06-06
5908045,2017-06-11
5908045,2017-06-21
5908045,2017-06-25
5908045,2017-06-29
5908045,2017-06-29
5908045,2017-07-03
5908045,2017-07-10
5908045,2017-07-13
5908045,2017-07-20
5908045,2017-07-23
5908045,2017-07-28
5908045,2017-08-15
5908045,2017-08-16
5908045,2017-08-27
5908045,2017-08-30
5908045,2017-09-16
5908045,2017-09-26
5908045,2017-09-28
5908045,2017-09-29
5908045,2017-10-04
5908045,2017-11-02
5908045,2017-11-07
5908045,2017-11-18
5908045,2017-12-04
5908045,2017-12-26
5908045,2017-12-31
5908045,2018-01-10
5908045,2018-01-31
5908045,2018-02-10
5908045,2018-02-13
5908045,2018-02-25
5908045,2018-03-05
5908045,2018-03-12
5908045,2018-03-13
5908045,2018-03-16
5908045,2018-03-26
5908045,2018-04-04
5908045,2018-04-28
5908045,2018-05-22
5908045,2018-06-27
5908045,2018-06-30
5908045,2018-07-15
5908045,2018-07-20
5908045,2018-07-22
5908045,2018-07-23
5908045,2018-08-14
5908045,2018-08-17
5908045,2018-08-19
5908045,2018-08-24
5908045,2018-08-26
5908045,2018-08-29
5908045,2018-09-10
5908045,2018-10-09
5908045,2018-10-23
5908045,2018-11-03
5908045,2018-11-05
5908453,2015-05-12
5908453,2015-05-15
5908453,2015-07-09
5908453,2015-07-15
5908453,2015-08-02
5908453,2015-08-21
5908453,2016-01-05
5908453,2016-04-16
5908453,2016-06-22
5908453,2016-06-25
5908453,2016-07-05
5908453,2016-09-15
5908453,2016-09-24
5908453,2016-09-26
5908453,2016-10-29
5908453,2017-01-09
5908453,2017-01-31
5908453,2017-05-06
5908453,2017-06-02
5908453,2017-06-04
5908453,2017-06-13
5908453,2017-06-26
5908453,2017-07-11
5908453,2017-08-20
5908453,2017-09-13
5908453,2017-11-02
5908453,2017-11-14
5908453,2018-02-22
5908453,2018-03-11
5908453,2018-04-24
5908453,2018-05-25
5908453,2018-06-22
5908453,2018-10-05
5908758,2015-06-01
5908758,2015-06-17
5908758,2015-12-23
5908758,2017-09-15
5908758,2017-12-23
5908758,2018-01-04
5908758,2018-01-16
5908758,2018-02-13
5908758,2018-02-15
5908938,2015-05-31
5908938,2015-09-01
5908938,2017-09-11
5908938,2018-04-08
5908938,2018-05-08
5914398,2017-12-19
5914398,2018-01-16
5914398,2018-03-06
5916006,2017-09-24
5916006,2017-12-23
5921745,2015-07-14
5922850,2015-05-26
5922850,2015-06-07
5922850,2015-06-12
5922850,2015-08-18
5922850,2015-09-08
5922850,2015-09-23
5922850,2016-02-04
5922850,2016-07-03
5922850,2018-01-11
5922850,2018-05-13
5924277,2018-01-30
5924277,2018-02-11
5925887,2016-07-21
5925887,2017-04-08
5925887,2017-06-25
5925887,2017-09-27
5925887,2017-10-06
5925887,2017-10-08
5925887,2017-10-12
5925887,2017-10-15
5925887,2017-10-29
5925887,2017-11-26
5925887,2017-11-27
5925887,2017-12-30
5925887,2018-03-05
5925887,2018-04-09
5925887,2018-04-14
5925887,2018-04-23
5926029,2018-04-30
5931400,2015-06-04
5931400,2015-06-16
5931400,2015-07-29
5931400,2015-08-23
5931400,2015-09-18
5931400,2015-09-23
5931400,2015-09-27
5931400,2015-10-01
5931400,2015-10-15
5931400,2015-10-20
5931400,2015-10-24
5931400,2015-10-28
5931400,2015-11-03
5931400,2015-11-11
5931400,2015-11-23
5931400,2015-11-28
5931400,2015-12-10
5931400,2015-12-19
5931400,2016-01-01
5931400,2016-01-05
5931400,2016-01-12
5931400,2016-01-20
5931400,2016-01-31
5931400,2016-02-15
5931400,2016-02-29
5931400,2016-03-22
5931400,2016-03-22
5931400,2016-03-31
5931400,2016-05-07
5931400,2016-05-10
5931400,2016-05-16
5931400,2016-05-26
5931400,2016-05-30
5931400,2016-06-01
5931400,2016-06-30
5931400,2016-07-06
5931400,2016-07-30
5931400,2016-08-28
5931400,2016-09-14
5931400,2016-09-23
5931400,2016-10-02
5931400,2016-10-09
5931400,2016-10-17
5931400,2016-10-28
5931400,2016-10-31
5931400,2016-11-15
5931400,2016-11-20
5931400,2016-12-11
5931400,2016-12-30
5931400,2017-02-02
5931400,2017-02-09
5931400,2017-04-20
5931400,2017-04-25
5931400,2017-05-01
5931400,2017-05-08
5931400,2017-05-15
5931400,2017-05-28
5931400,2017-06-05
5931400,2017-06-09
5931400,2017-06-13
5931400,2017-06-23
5931400,2017-06-30
5931400,2017-07-04
5931400,2017-07-09
5931400,2017-07-12
5931400,2017-07-16
5931400,2017-07-23
5931400,2017-07-28
5931400,2017-08-03
5931400,2017-08-07
5931400,2017-08-13
5931400,2017-08-18
5931400,2017-09-08
5931400,2017-09-17
5931400,2017-09-21
5931400,2017-10-01
5931400,2017-10-05
5931400,2017-10-08
5931400,2017-10-15
5931400,2017-10-18
5931400,2017-11-03
5931400,2017-11-09
5931400,2017-11-18
5931400,2017-11-21
5931400,2017-11-25
5931400,2017-12-10
5931400,2017-12-20
5931400,2018-01-23
5931400,2018-01-29
5931400,2018-02-05
5931400,2018-02-09
5931400,2018-02-12
5931400,2018-02-23
5931400,2018-02-26
5931400,2018-03-12
5931400,2018-03-16
5931400,2018-03-19
5931400,2018-05-17
5931400,2018-05-28
5931400,2018-06-12
5931400,2018-06-15
5931400,2018-06-22
5931400,2018-07-07
5931400,2018-07-09
5931400,2018-07-19
5931400,2018-07-22
5931400,2018-08-09
5931400,2018-08-20
5931400,2018-08-24
5931400,2018-08-29
5931400,2018-09-04
5931400,2018-09-08
5931400,2018-09-11
5931400,2018-09-22
5931400,2018-09-24
5931400,2018-09-27
5931400,2018-09-30
5931400,2018-10-12
5931400,2018-10-16
5931400,2018-10-31
5932270,2015-04-30
5932270,2015-05-27
5932270,2015-06-30
5932270,2015-07-08
5932270,2015-07-13
5935960,2015-11-03
5935960,2015-11-06
5935960,2015-11-16
5935960,2015-11-17
5935960,2015-12-03
5935960,2015-12-11
5935960,2015-12-16
5935960,2015-12-22
5935960,2015-12-29
5935960,2016-01-05
5935960,2016-02-07
5935960,2016-03-06
5935960,2016-03-13
5935960,2016-03-17
5935960,2016-03-23
5935960,2016-03-27
5935960,2016-03-30
5935960,2016-04-04
5935960,2016-05-03
5935960,2016-05-08
5935960,2016-05-23
5935960,2016-05-27
5935960,2016-05-29
5935960,2016-06-10
5935960,2016-08-09
5935960,2016-08-25
5935960,2016-09-03
5935960,2016-09-25
5935960,2016-11-24
5935960,2016-11-28
5935960,2016-11-29
5935960,2016-12-29
5935960,2017-01-04
5935960,2017-04-02
5935960,2017-04-09
5935960,2017-04-13
5935960,2017-04-18
5935960,2017-04-24
5935960,2017-05-02
5935960,2017-05-12
5935960,2017-07-23
5935960,2017-08-06
5935960,2017-09-09
5935960,2017-09-14
5935960,2017-09-24
5935960,2017-09-29
5935960,2017-10-08
5935960,2017-10-26
5935960,2017-10-27
5935960,2017-10-28
5935960,2017-11-11
5935960,2017-12-10
5935960,2017-12-28
5935960,2018-01-02
5935960,2018-02-03
5935960,2018-06-30
5935960,2018-07-01
5935960,2018-07-02
5935960,2018-07-03
5935960,2018-09-12
5935960,2018-09-16
5935960,2018-09-24
5935960,2018-10-05
5935960,2018-10-17
5935960,2018-10-24
5935960,2018-10-29
5935960,2018-11-08
5939505,2015-04-18
5939505,2015-04-23
5939505,2015-07-24
5940042,2015-04-12
5940042,2015-05-04
5940042,2015-05-23
5940042,2015-05-27
5940042,2015-06-13
5940042,2015-07-20
5940327,2015-04-23
5940327,2015-05-04
5940327,2015-05-10
5940327,2015-05-16
5940327,2015-05-24
5940327,2015-05-26
5940327,2015-05-27
5940327,2015-05-30
5940327,2015-06-14
5940327,2015-07-16
5940327,2015-07-20
5940327,2015-07-30
5940720,2015-04-21
5940720,2015-05-01
5940720,2015-05-10
5940720,2015-05-17
5940720,2015-05-24
5940720,2015-07-30
5944000,2015-04-15
5944000,2015-04-16
5944000,2015-05-02
5944000,2015-05-05
5944000,2015-05-17
5944000,2015-05-19
5944000,2015-05-24
5944000,2015-06-05
5944000,2015-06-10
5944000,2015-06-16
5944000,2015-06-29
5944000,2015-07-05
5944000,2015-07-07
5944000,2015-07-11
5944000,2015-07-17
5944000,2015-07-22
5944000,2015-08-02
5944000,2015-08-16
5944000,2015-08-29
5944000,2015-09-04
5944000,2015-09-08
5944000,2015-09-27
5944000,2015-09-29
5944000,2015-10-12
5944000,2015-10-15
5944000,2015-10-20
5944000,2015-10-27
5944000,2015-11-03
5944000,2015-11-27
5944000,2015-12-01
5944000,2015-12-20
5944000,2015-12-26
5944000,2016-01-11
5944000,2016-02-02
5944000,2016-02-08
5944000,2016-02-23
5944000,2016-02-27
5944000,2016-03-29
5944000,2016-05-02
5944000,2016-05-09
5944000,2016-05-13
5944000,2016-06-20
5944000,2016-09-12
5944000,2016-11-09
5944000,2017-04-09
5944000,2017-11-05
5944000,2018-04-23
5944000,2018-05-17
5944000,2018-06-18
5944000,2018-06-29
5944000,2018-07-05
5944000,2018-07-15
5944000,2018-08-08
5944000,2018-09-08
5944000,2018-09-18
5944000,2018-10-13
5944000,2018-10-26
5944000,2018-11-06
5944929,2015-05-05
5944929,2015-06-03
5944929,2015-06-14
5944929,2015-06-18
5944929,2015-07-17
5944929,2015-08-03
5944929,2015-08-14
5944929,2015-08-30
5944929,2015-09-08
5944929,2015-09-13
5944929,2015-09-28
5944929,2015-10-05
5944929,2015-10-16
5944929,2015-10-20
