id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12943517,COSY AND LARGE ROOM(20m2) IN THE HEART OF BESIKTAS,71104244,Semih,,Besiktas,41.04836951299625,29.00019568439331,Private room,48,2,0,,,1,0
12948732,Seaside 2 Bedroom Apartment With Private Beach,50274213,Yusuf,,Buyukcekmece,41.04433356346452,28.414557723511564,Entire home/apt,487,2,3,2018-08-23,0.11,17,358
12949764,Modern bi dairede mükemmel manzara,39256963,Ünal,,Sariyer,41.16825867028376,29.027979915833242,Shared room,54,1,4,2017-08-31,0.15,1,365
12950299,Chic and Comfy Flat in Etiler,18640650,Banu,,Besiktas,41.07380400514609,29.032563489512615,Entire home/apt,461,4,13,2018-11-14,0.57,1,364
12952800,Fatih's,71171795,Fatih,,Fatih,41.02385902562797,28.931646246927432,Private room,230,1,1,2016-05-14,0.03,1,0
12953237,Amiral Suite,71176725,Metin,,Fatih,41.00593904719777,28.981172131047522,Private room,643,1,0,,,1,364
12953944,Cozy Place in Fatih,71047660,Selin,,Fatih,41.01373441860369,28.93213663328282,Private room,48,1,0,,,1,49
12954471,Istanbul Sisli 20th floor residence,57131230,Taha,,Sisli,41.05664341601799,28.97759891037199,Shared room,129,1,1,2016-09-17,0.04,1,364
12957722,*** Economy room  walking to all historical places,21907588,Alihan,,Fatih,41.00389466346704,28.978963122233925,Private room,129,1,4,2018-10-18,0.25,77,357
12958160,** Fantastic  Room with sea view *,21907588,Alihan,,Fatih,41.003617973417796,28.973029641733685,Private room,187,1,5,2018-04-30,0.17,77,362
12958770,** The best location and hospitality2,21907588,Alihan,,Fatih,41.00378482017755,28.974989273008354,Private room,107,1,97,2018-11-02,4.01,77,339
12958990,*** Naz Wooden Amazing Room in The Old City,21907588,Alihan,,Fatih,41.00273734679537,28.979562848187012,Private room,129,1,14,2018-11-14,0.50,77,358
12960244,* All historical places are walking distance,21907588,Alihan,,Fatih,41.002497198048495,28.97456627077541,Private room,86,1,31,2018-11-19,3.36,77,349
12960654,Moda kadiköy is the best location,71257967,Banan,,Kadikoy,40.98588382311516,29.025041353635178,Private room,268,1,0,,,1,365
12961240,Comfort and Convenience @Maslak,3845585,B&B,,Sisli,41.1105523785923,29.017694284693473,Entire home/apt,589,1,2,2016-09-09,0.07,3,0
12962974,Taxim little house,71280042,Ramazan,,Beyoglu,41.03389719071053,28.983730285371667,Private room,295,1,0,,,1,365
12978520,"Nice room w/ balcony & view, next to Galata Tower",19816409,Nesrin,,Beyoglu,41.027468724275735,28.976460827247376,Private room,295,2,0,,,1,0
12980255,Bahçe Katı,71462080,Suhendan,,Sariyer,41.17400120962397,29.047379894459873,Private room,803,2,0,,,1,358
12981234,İstanbul/Levent,70402917,Tugay,,Atasehir,40.996862797868374,29.093705574756584,Entire home/apt,396,1,0,,,1,365
12983729,Cozy rooms near Fener Patrichate,67496656,TC Sitare,,Fatih,41.029048896294675,28.94987242362001,Private room,171,2,0,,,1,365
12984691,Real Istanbul,2231981,Adar,,Beyoglu,41.03329143624383,28.991005777817623,Entire home/apt,787,4,0,,,16,365
12985666,Historical apartments in Istanbul,65353350,Ayman,,Beyoglu,41.03671780637389,28.97354682345199,Entire home/apt,139,2,65,2018-11-17,4.25,4,136
12987665,Shared room with Bosphorus,36446507,Emrah,,Sariyer,41.08985481330431,29.054976630799224,Private room,107,1,5,2018-11-09,0.29,1,365
12992372,4 Levent 2+1 Dubleks daire,24098049,Halil,,Kagithane,41.08397938283825,29.004577679891902,Entire home/apt,402,3,0,,,10,365
12993641,"Vintage Flat with Balcony, Central",46278973,Betül,,Beyoglu,41.02535280145736,28.97271025083407,Entire home/apt,273,2,13,2018-10-30,0.53,3,177
12995670,A Comfortable and Sunny Room,7443600,Gözde,,Sisli,41.04893391984027,28.979945840549263,Private room,59,3,1,2018-08-31,0.36,2,0
12996415,4 LEVENT Studio apartment,24098049,Halil,,Sisli,41.08389545013902,29.005136334370718,Entire home/apt,214,1,0,,,10,364
12996566,4 Levent metroside studyo daire,24098049,Halil,,Kagithane,41.08560333648431,29.00346072220074,Entire home/apt,214,1,0,,,10,365
12996742,4 LEVENTde 1+1 daire,24098049,Halil,,Kagithane,41.085435063269955,29.0028395435229,Entire home/apt,295,1,1,2016-12-11,0.04,10,365
12996946,4 LEVENT 1+1 apart,24098049,Halil,,Kagithane,41.08394983803611,29.004440533492367,Entire home/apt,295,3,3,2018-04-19,0.10,10,365
13005136,Galata Apartment,789063,Alper,,Beyoglu,41.025820180928136,28.97606454114514,Entire home/apt,359,5,0,,,1,364
13005327,Peaceful Wooden House with Bosphorus View,71700626,Hakime,,Besiktas,41.0591792181842,29.033566218935725,Entire home/apt,177,3,29,2018-09-15,1.00,1,0
13010064,Muhteşem daire lüks,44185063,Mahmut,,Zeytinburnu,41.00532375638599,28.894939813010986,Entire home/apt,889,1,0,,,1,363
13014933,Peaceful room in centre of Istanbul,71823131,Fulden,,Besiktas,41.05658640512459,29.0021428732498,Private room,155,1,0,,,1,365
13015751,Konforlu Oda,71831400,Hasan,,Esenyurt,41.023745401248746,28.662314486677555,Private room,107,1,0,,,1,88
13022855,Sweet Home,71914223,Şeyma,,Sisli,41.05919658540454,28.991088918083136,Private room,80,20,0,,,1,0
13023566,Luxury flat close to the Airport,71835872,Esen,,Bakirkoy,40.98479270797005,28.85668704720181,Entire home/apt,396,3,0,,,1,365
13023611,Inga Sıslı Apartment,3995118,Turan,,Sisli,41.061182729172806,28.9856546251321,Entire home/apt,262,3,0,,,17,0
13024046,New luxury studio apartments,52914964,Koray,,Sisli,41.05717891239648,28.994314147273546,Entire home/apt,204,5,0,,,4,365
13029693,A Room in Bosphorus,71990328,Zeynep,,Uskudar,41.04200068140327,29.043163560906407,Private room,134,1,0,,,1,365
13032748,Great Location 06,15384533,Nida,,Beyoglu,41.036373331204516,28.975978179258128,Entire home/apt,161,2,18,2018-11-04,1.24,8,342
13035510,gonci mansion,72063099,Gonci,,Sisli,41.04908229243412,28.982924201498463,Private room,182,3,0,,,1,363
13036081,"Clean, worth for money, cosy room",10045783,Ezgi,,Kadikoy,40.96051211821946,29.089557555173574,Private room,268,1,0,,,1,364
13036432,Muhteşem deniz manzaralı köy evi,72072490,Murat,,Beykoz,41.21818482982116,29.153300650962752,Private room,536,1,0,,,1,365
13036787,quiet and cozy apartment /next to airport,72076296,Mustafa,,Bahcelievler,40.99905487337422,28.837593029399642,Private room,161,1,0,,,1,90
13042506,KİRALIK ODALAR,72142186,Mert,,Fatih,41.00788338678314,28.977363705629177,Private room,54,1,2,2018-08-04,0.11,2,362
13044293,welcome everyone,72164367,Fadi,,Kartal,40.92098367739131,29.22333709177602,Private room,268,1,0,,,1,365
13049305,2+1 Flat  In İstanbul/şişli/Taksim,70742662,Ibrahim,,Sisli,41.04182165780048,28.98360463945625,Entire home/apt,536,3,0,,,3,365
13052835,Woods Flats 2,62082246,Reya,,Eyup,41.17739679281738,28.88758285266867,Entire home/apt,134,2,8,2018-02-01,0.27,4,156
13053250,Full house 3500 tl,17645051,Saime,,Beyoglu,41.03762614875896,28.974407043446078,Entire home/apt,536,1,0,,,2,365
13058855,Your Home at Harbiye/Taksim,72316413,Mustafa,,Sisli,41.04363161766399,28.98440245515316,Private room,48,1,0,,,1,0
13060920,port of kadikoy private room,66284338,Volkan,,Kadikoy,40.99218233788501,29.02936536036036,Private room,134,1,0,,,2,0
13068026,NİŞANTAŞI,71776104,Modus Hotel Istanbul,,Sisli,41.054601037773324,28.99644901660134,Private room,428,1,0,,,1,365
13068404,Zümrütevler'de şirin teras katı,72432229,(Phone number hidden by Airbnb),,Maltepe,40.94862059154502,29.152130929443427,Private room,161,1,0,,,1,365
13069562,Cozy apartment with cat at Ferikoy,72441964,Serenay,,Sisli,41.0522145269518,28.977170993226178,Private room,107,1,0,,,1,0
13070276,Port Hotel,72447886,Port,,Beyoglu,41.02534323581388,28.979548500533447,Private room,123,1,0,,,1,0
13071633,Residance + Swiming Pool + Funny Holiday :)),72461205,Murat,,Beylikduzu,41.003976414668664,28.650615047100754,Shared room,54,1,0,,,1,0
13081568,(Phone number hidden by Airbnb),72531521,Mustafa,,Kucukcekmece,40.99782588061743,28.79495211201306,Entire home/apt,161,1,0,,,1,365
13089284,Cozy and  flat in Fenerbahçe/Kadıköy,71628913,Efe,,Kadikoy,40.97312670795456,29.043874203166578,Entire home/apt,214,1,0,,,1,0
13092338,40 m2 sublet for Expat families,6122722,Bilim,,Sariyer,41.23267597627927,29.01089935934635,Private room,364,30,0,,,1,362
13094647,Taksim Square and Metro 5 minute,64297467,Samet,,Sisli,41.04254879159075,28.985351033720555,Entire home/apt,364,1,0,,,1,365
13098516,Peacefull and comfortable place in Göztepe,46843447,Ozan,,Kadikoy,40.976563032793536,29.065149743236166,Entire home/apt,268,5,1,2016-10-14,0.04,2,90
13101970,Central 2+1 modern Istanbul Levent,37228947,Cigdem,,Besiktas,41.080693430450395,29.01841753002375,Entire home/apt,375,20,0,,,1,180
13103230,Cozy flat with beautiful terrace in the city,60323077,Judith,,Beyoglu,41.036146162668174,28.975234034007116,Entire home/apt,48,1,0,,,1,0
13104514,Double room with a great sea view in the centre,72827901,Selda,,Beyoglu,41.03505650541066,28.988172240582657,Private room,321,1,0,,,1,89
13106187,Modern iki yatak odası ve otoparkı,28323908,Mustafa,,Kucukcekmece,41.00776957835245,28.77597005768227,Entire home/apt,268,1,1,2018-09-24,0.51,1,365
13106223,TAKSİM CUENTO HOTEL ****,72843179,Murat,,Beyoglu,41.04010882969537,28.98410984841549,Private room,675,1,0,,,1,89
13109035,"Belle appart ,piscine ,et fitness",72871895,Devrim,,Maltepe,40.950617130491956,29.139001933321687,Entire home/apt,809,1,0,,,4,365
13112091,"Studio, 20mins from airport,Istanbul Asian side",72903056,Seniz,,Maltepe,40.912977441766245,29.156412442550955,Entire home/apt,123,13,8,2018-06-30,0.34,1,150
13112748,Dere Kenarı Çadır Kampı/Tent Camping Near River,33900370,Murat,,Sile,41.03854320168034,29.76691243512416,Entire home/apt,1500,1,0,,,1,88
13113519,Local Experience in Beautifully Decorated Flat,16823168,Percin,,Esenler,41.032901672427556,28.892083532495917,Entire home/apt,187,1,0,,,2,343
13117679,A Room for rent near Bostanci Metro Station,72975197,Şener,,Atasehir,40.96477077903888,29.106343476903,Private room,86,3,0,,,1,0
13118705,Beşiktaş Kahvaltıcılar Sokağı,72985919,Furkan,,Besiktas,41.044804266940936,29.000119632292183,Private room,59,1,0,,,1,0
13122342,Welcome to my home :) - Istanbul,73021810,Sahin,,Kadikoy,40.988993170451145,29.026843732834624,Private room,155,7,0,,,1,364
13124122,Ugly's Wonderland,17491564,Ozge,,Beyoglu,41.0306623476618,28.987999745387864,Entire home/apt,487,3,0,,,1,88
13127707,Cozy and comfort apartment in Elmadag,26461394,Steve,,Sisli,41.042593835268384,28.985410243807173,Entire home/apt,509,2,0,,,5,364
13131736,10 min from Sabiha Gokcen Airport,8492245,Tuba,,Tuzla,40.929408701346006,29.352108167109172,Private room,80,1,0,,,1,365
13133042,2 + 1  LARGE HOME ŞİŞLİ ABİDE-İ HÜRRİYET STREET !,36534433,Koray,,Sisli,41.05899311172865,28.98609456293973,Entire home/apt,418,1,16,2018-11-08,1.31,7,335
13133428,Private flat in new modern building,67084340,Engin,,Kadikoy,40.96229609819714,29.084101526030125,Entire home/apt,268,1,1,2016-07-07,0.03,1,87
13133967,Close to tower,33280854,Filiz,,Beyoglu,41.02719520091818,28.976546027638662,Private room,134,1,0,,,1,363
13146175,Panaromic Istanbul,36415120,Cemre,,Besiktas,41.04640010803603,29.006186691909686,Entire home/apt,86,1,0,,,2,0
13148478,In the center of Kadıkoy.,36290048,Yeşim,,Kadikoy,40.984979569619895,29.026488635313772,Private room,96,1,2,2017-06-17,0.11,1,90
13149100,"TURQUOISE, Spotless Clean and Family Friendly",5213558,Hatice,,Beyoglu,41.03079322643084,28.970003310439207,Entire home/apt,198,5,42,2018-11-18,2.04,7,285
13150741,appartement in istanbul city,73366075,Amina,,Fatih,41.005555677793126,28.9401975628974,Entire home/apt,343,4,6,2018-10-24,0.80,1,347
13150906,Kadıköy'de çift kişilik yataklı oda,73368577,Yelda,,Kadikoy,40.967448307907055,29.08497868161748,Private room,536,1,0,,,1,365
13152715,Flat in Harbiye,10797857,Mutlu,,Sisli,41.045623006275626,28.98249435190621,Private room,64,1,0,,,1,0
13153110,Like Home In Çukurcuma Beyoğlu Cihangir,73396515,Anıl,,Beyoglu,41.03284401060198,28.980213982741294,Private room,204,7,0,,,1,364
13154763,EV,45614950,Fatih,,Fatih,41.02367335201189,28.93162830071307,Entire home/apt,225,1,0,,,1,0
13159573,Cozy Room Galata,7619547,Volkan,,Beyoglu,41.02638619429226,28.973992485635247,Private room,246,1,18,2018-09-23,0.63,3,46
13164714,Stylish Flat in Center of Fashion,43758594,Tugba,,Besiktas,41.04854311387122,28.99883299563376,Entire home/apt,375,4,21,2018-10-08,0.71,1,162
13164772,Merkeze yakın ev,49632569,Leyla,,Adalar,40.878071828264744,29.095836563935364,Entire home/apt,455,1,0,,,1,365
13165721,My Sweet Home,37463693,Tugsaval,,Sisli,41.07442359821775,28.99747900692236,Private room,107,1,0,,,1,364
13166854,"Centrally Located, cozy apartment w/ a Balcony",52403308,Mete,,Atasehir,40.98636156734381,29.11085759662121,Entire home/apt,198,1,0,,,2,362
13169317,ACIBADEM_KADIKÖY,73581034,Burak,,Kadikoy,40.99736733446934,29.03296955443105,Private room,123,4,0,,,1,0
13169641,Comfortable and lively ambiance,52403308,Mete,,Atasehir,40.98486969848549,29.110115929662967,Entire home/apt,150,1,3,2018-07-10,0.13,2,364
13170141,"Sisli, Fulya'da kiralik 1+1 esyali daire.",61740394,Обучение,,Sisli,41.05785280781717,28.996188789691594,Entire home/apt,348,10,0,,,1,0
13177105,new residence with bedroom for two close to metro,3681336,Ayça,,Sisli,41.052913174724644,28.98144061458212,Entire home/apt,123,1,5,2018-11-14,3.00,1,359
13179563,Haseki de merkezi daire,73703296,Uğur,,Fatih,41.0104867210095,28.941305989952347,Private room,37,1,0,,,1,0
13181889,1+1 (2 Kişilik) Klimalı Standart Daire,73724394,Alme Suite,,Kartal,40.91002339164239,29.17768938511542,Private room,230,1,0,,,3,365
13182600,Newly-renovated house with 4 separate apartments,12153103,Lindsay,,Fatih,41.02947028313088,28.947107125960216,Entire home/apt,793,4,21,2018-11-14,0.85,6,352
13185819,Sweet Little Garden in Taksim 2,37905420,Serçin,,Beyoglu,41.032581510000085,28.987639034159336,Entire home/apt,241,3,0,,,2,324
13188720,istanbul central in besiktas,73801852,Mirhac,,Besiktas,41.04651153653264,29.01204595333503,Private room,182,1,0,,,1,364
13190166,nice room in the heart of istanbul ortaköy,73819912,Ersan,,Besiktas,41.05350263797921,29.02321659140538,Private room,102,1,0,,,1,90
13200051,all building apartment for 20 person,34416018,Muro,,Fatih,41.004485890291406,28.96652062892846,Entire home/apt,1826,7,0,,,7,364
13211638,1+1 STANDART DAİRE ( 4-5 KİŞİLİK ),73724394,Alme Suite,,Kartal,40.90810018635905,29.17959568370378,Entire home/apt,348,1,0,,,3,365
13212488,3+1 (4-6 kişilik ) DAİRE,73724394,Alme Suite,,Kartal,40.9100642595047,29.17963422272461,Entire home/apt,348,1,0,,,3,346
13212496,Kiralik,30831621,Huriye,,Bahcelievler,41.003107484565206,28.86085759243647,Entire home/apt,1071,1,0,,,1,0
13215337,Merkezi konumda Temiz ve Konforlu ev,46683295,Melek,,Maltepe,40.94205774413508,29.12069874527075,Entire home/apt,150,2,0,,,1,0
13216817,1 Yatak odası + 1 salon 85 m2 Kiralık Daire,74124682,Safiye,,Esenler,41.085577579041484,28.868931530127657,Entire home/apt,734,1,0,,,1,363
13217860,Asma kat. 1 +1 yatak,62901112,Mücahid,,Uskudar,41.01627071665881,29.024228033937252,Private room,107,1,0,,,1,365
13222689,Cosy room close to Taksim!,31892439,Gökçe,,Sisli,41.055822928558236,28.97504830457413,Private room,96,1,1,2018-04-11,0.13,2,365
13223309,Opposite of Atatürk Airport (IST),74200309,Ufuk,,Bakirkoy,40.977867024480325,28.793097896092508,Private room,161,1,0,,,1,0
13226828,"Cosy, immaculate apartment",74242670,Sanem,,Sisli,41.049843511792886,28.980971710112744,Entire home/apt,1002,2,1,2016-09-10,0.04,1,365
13228439,Cozy Indoor Terrace - Kadıköy Center,74255233,Ecem,,Kadikoy,40.997150393315216,29.027402259624452,Private room,107,1,3,2018-08-20,0.50,1,88
13229495,Centre of the Kadıköy 3+1,74264022,Burcu,,Kadikoy,40.98718829286201,29.022720011731266,Private room,75,2,0,,,1,81
13235293,HISTORICAL FLAT IN THE CITY,74321391,Canan,,Beyoglu,41.03597501793458,28.97217553361849,Private room,139,2,1,2018-04-27,0.14,1,89
13238221,Cosy apartment in Besiktas.,35865710,Aybüke,,Besiktas,41.049164772014414,29.005048203331114,Entire home/apt,182,2,0,,,1,0
13239120,NEARLY AİRPORT,74370221,Muro,,Bagcilar,41.02684268585434,28.836706439504372,Private room,214,1,0,,,1,365
13242477,Golden Horn,62791977,Hidayet,,Beyoglu,41.04444105317662,28.946495427367914,Private room,80,7,0,,,1,364
13243676,5 - 7 Minutes Walk To Taksim,1485096,Pınar,,Sisli,41.04583772279427,28.985109948828896,Private room,145,1,0,,,1,0
13245433,Orhan Kutbay'sHouse for 10 Büyükada,50038823,TC Hale,,Adalar,40.86650952063706,29.116790784994844,Entire home/apt,1398,1,0,,,6,148
13245955,"Fresh, cozy rooms, 7 min. To Subway",74456812,Mahmut,,Sisli,41.06935506308387,28.997304085746936,Private room,155,1,0,,,1,365
13249697,1 bed great location,74491713,Egemen,,Uskudar,41.05077010204998,29.08174093223374,Entire home/apt,268,1,0,,,1,365
13253444,"Great Located, Nice Decorated Cosy Flat, No301",19097001,Ali,,Beyoglu,41.02472294577488,28.974470790945762,Entire home/apt,348,1,8,2018-08-31,0.27,11,361
13256361,Beşiktaş /Daire,74592571,Eylül,,Besiktas,41.05939024211892,29.007926303974344,Private room,246,2,0,,,1,90
13259384,Charming penthouse near bosphorus.,27440089,Deniz,,Sariyer,41.136799057537736,29.05913272170825,Entire home/apt,536,1,0,,,1,365
13261830,Private Double Room in Sishane/ Beyoglu,25174730,Talha,,Beyoglu,41.03049913929684,28.970303407685673,Private room,150,5,1,2016-09-02,0.04,1,364
13263085,Taksim Downtown Residence,74672360,Selin,,Beyoglu,41.03934345515874,28.984695476411083,Entire home/apt,611,1,0,,,2,364
13263533,In Rezidans Private Room&Bathroom,20949881,Melih,,Umraniye,41.00039107429277,29.136458575155633,Private room,118,30,0,,,1,364
13265724,Accommodation in Istanbul 's center,63389879,Deniz,,Kadikoy,40.995586002416225,29.026507818726596,Entire home/apt,161,1,0,,,1,365
13267990,Besiktas where is the centre of istanbul,74740565,Can,,Besiktas,41.0445220654077,29.004460099860278,Entire home/apt,161,1,16,2018-11-18,2.96,2,329
13268903,"Harbiye, Nişantaşı 5 dk, Bayanlara özel",74745775,Anita,,Sisli,41.04976558895717,28.986906741284518,Private room,123,2,0,,,1,364
13269256,Woods Flats Duplex (Dubleks),62082246,Reya,,Eyup,41.177072607360586,28.88780254284494,Entire home/apt,214,3,15,2018-10-20,0.55,4,19
13270203,"Friendly, cozy room in Üsküdar",74757771,Ahmet,,Uskudar,41.02480496162345,29.029280758866953,Private room,59,1,0,,,1,362
13271408,Private room in central location - Kadikoy,41779646,Elif,,Kadikoy,40.99587213538012,29.036429429544736,Private room,59,1,0,,,1,90
13272420,Cosy room in heart of Istanbul & a friendly host,28439791,Yiğit,,Besiktas,41.048970757202916,29.002374520789598,Private room,123,1,0,,,1,90
13272538,Centrally located 1 bedroom flat large with garden,3499150,Melis,,Sisli,41.06323805994166,28.98586323478521,Entire home/apt,214,2,0,,,1,0
13272687,A GEM IN THE HEART  OF BYZANTINE  ISTANBUL,74782612,Chronis,,Beyoglu,41.034845041593115,28.973115930799764,Entire home/apt,396,5,35,2018-11-17,1.52,1,160
13273216,Bright room in kadıköy,39054930,Birce,,Kadikoy,40.99290752031391,29.027754887842253,Private room,134,1,0,,,1,365
13274648,ORANGE AIRPORT,63646823,Hakan,,Bakirkoy,40.988371974247215,28.81875487421417,Private room,118,1,49,2018-10-24,1.77,10,362
13279801,House with a garden. Centrally Located Apt. Enjoy!,4552308,Goksel,,Sisli,41.05197597456798,28.984626615434006,Entire home/apt,155,90,0,,,1,0
13279897,Master bedroom with private bathroom and parking,74864265,Serdar,,Eyup,41.07728803429794,28.942524673033905,Private room,80,1,0,,,1,365
13280154,Yeldeğirmenindeki eviniz.,61439527,Bahar,,Kadikoy,40.997039199008334,29.029975506118156,Entire home/apt,182,10,0,,,1,0
13287795,My Home Garden,74963243,Egemen,,Kadikoy,40.99563095840601,29.026019869112634,Entire home/apt,396,1,0,,,1,364
13287806,Cosy & Stylish House in Nisantasi,74960845,Zeynep,,Sisli,41.0522636593878,28.99584572682119,Entire home/apt,364,1,1,2018-05-06,0.15,1,363
13292103,"Great located, big double room with hotel comfort",19097001,Ali,,Beyoglu,41.02448153453353,28.974349344590458,Private room,230,1,10,2018-10-20,0.34,11,361
13294171,Modest Home,13600331,Baran,,Besiktas,41.057814324545404,29.003269178412634,Entire home/apt,182,3,0,,,1,0
13297122,Historical Greek house in the center of Istanbul,57230244,Hakan,,Beyoglu,41.03701023397609,28.974174155019483,Entire home/apt,161,3,80,2018-11-13,2.79,1,215
13297514,Cosy and Safe Apartment in a Central Neighbourhood,4850779,Selay,,Besiktas,41.09005185612658,29.03204205142134,Entire home/apt,268,1,0,,,1,0
13303156,Cozy New Flat in the Center of Besiktas,36468041,Mesut,,Besiktas,41.04671473114164,29.006882525395678,Entire home/apt,209,2,4,2018-08-17,0.23,1,86
13305344,DUPLEX APARTMENT FOR 10 TEN PERSON,10790256,Farouq,,Fatih,41.003108116518874,28.971367995572443,Entire home/apt,391,5,16,2018-11-13,0.55,7,329
13305679,Duplex&Terrace Apartment in Taksim,70113899,Kıvanç,,Beyoglu,41.03510400902737,28.976583547638423,Entire home/apt,182,1,36,2018-10-16,1.21,8,102
13308339,"One Bedroom Apartment, Huge Terrace, Amazing View",36946832,Ali,,Kadikoy,40.96125294420825,29.072553230642956,Entire home/apt,803,1,0,,,1,0
13308707,Comfortable Room and Perfect Location,74427691,Nermin,,Sisli,41.04672688739821,28.987194768503894,Private room,118,1,0,,,1,0
13308731,Cheap and Cozy studio in Taksim,70113899,Kıvanç,,Beyoglu,41.035329820185396,28.97463092857816,Entire home/apt,139,1,82,2018-10-13,2.98,8,91
13313278,"5mins to Taksim Square, 15mins to Nişantaşı",49556778,Hasan,,Sisli,41.04285308232792,28.984792555994236,Entire home/apt,59,3,13,2018-10-28,2.60,1,48
13314170,Peaceful Room at the Center of Yeldeğirmeni,75251227,Ozlem,,Kadikoy,40.99392146633923,29.02857623076898,Private room,37,2,0,,,1,0
13315515,"Central Location, Big House, Silent Room in Moda",75269618,Alpay,,Kadikoy,40.983326416741775,29.028066949011595,Private room,59,1,6,2018-09-13,0.42,1,2
13320946,ETILER,75332545,Issa,,Besiktas,41.08124758657025,29.03405729614402,Entire home/apt,375,1,1,2018-03-02,0.11,1,83
13321946,Cosy home in the center of kadikoy,9401668,Serpil,,Kadikoy,40.98630296226399,29.027343882186,Entire home/apt,295,2,25,2018-08-27,0.90,3,364
13322904,2 Bedrooms and Living Room apt. in Taksim,70113899,Kıvanç,,Beyoglu,41.037179126676904,28.975557009203957,Entire home/apt,252,1,37,2018-11-18,1.30,8,103
13323534,Heart of the city! Bebek 2 Bedroom Cosy Home!,21636586,Nicholas,,Besiktas,41.07675449531927,29.042424475367863,Entire home/apt,321,2,9,2018-09-21,0.30,13,340
13327150,Şişli merkezde 2+1 super vip resida,16664575,Enes,,Sisli,41.05438511395615,28.982032440105073,Entire home/apt,428,1,0,,,5,0
13335940,Room For Rent in a Fully Furnished Flat-Nişantaşı,75414605,Gizem,,Sisli,41.04913991658404,28.995995907916893,Private room,187,7,0,,,1,363
13336229,Standard double room - At the Heart of İstanbul  3,34330068,Sertaç,,Fatih,41.004622755994326,28.978061239362376,Private room,305,1,1,2018-02-20,0.11,13,365
13338070,3 br. Furnished Flat. 5 mins walk to Galatasaray,1515631,Zeynep,,Beyoglu,41.03621633211886,28.9755680706919,Entire home/apt,118,180,0,,,1,358
13338637,Nice room in the heart of istanbul,75180180,Gülsen,,Beyoglu,41.03374827808034,28.986264826475832,Private room,161,3,1,2017-08-17,0.06,1,89
13339097,AMAZING ROOM WITH A VIEW IN THE HEART OF TAKSIM,7176374,Tunay,,Beyoglu,41.03101274504626,28.979558297932932,Private room,107,2,0,,,1,88
13339713,Stay Inn Taksim Hostel - central location,47169554,Stay Inn Taksim,,Beyoglu,41.034505537775885,28.97630196561899,Shared room,75,1,37,2018-10-24,1.49,11,365
13340506,Stay Inn Taksim Hostel - 4 bed mixed dorm,47169554,Stay Inn Taksim,,Beyoglu,41.03416173979721,28.97636532524485,Shared room,75,1,33,2018-10-29,1.18,11,365
13340836,central location - 4 bed deluxe dorm ensuite,47169554,Stay Inn Taksim,,Beyoglu,41.03608093037621,28.97622357989753,Shared room,80,1,1,2017-05-26,0.06,11,365
13341189,Stay Inn Taksim Hostel - 4bed deluxe dorm ensuite,47169554,Stay Inn Taksim,,Beyoglu,41.035624316196234,28.976017667230103,Shared room,75,1,19,2018-04-11,0.71,11,365
13343959,Cozy apartment room close to the center,75599133,Sezin,,Kadikoy,40.997139799317004,29.042805833626062,Private room,59,1,0,,,1,89
13344546,(4) STUDIO IN OLD CITY SULTANAHMET,31201220,Hidir,,Fatih,41.004303705125444,28.98195343373467,Entire home/apt,241,1,45,2018-11-12,1.52,5,352
13348517,Quiet and nice big house,32577184,Murat,,Uskudar,41.01116031851292,29.043454424454012,Private room,375,3,0,,,1,364
13353863,Gorgeous Town house in Bosphorus coast,49034849,Sevi,,Uskudar,41.06546765762952,29.056821504756744,Entire home/apt,734,3,0,,,1,0
13354965,Comfortable and peaceful room,75730226,Murat,,Atasehir,40.99509489978256,29.131002803715393,Private room,107,1,5,2018-11-10,0.36,1,365
13355627,Room in the Center of Kadıköy,75737973,Berzan,,Kadikoy,40.99253201783086,29.034837926348544,Private room,80,1,5,2017-06-11,0.18,1,364
13358275,Peaceful and economic flat,75768939,Sila,,Maltepe,40.9429349859005,29.12166897183897,Private room,161,1,0,,,1,0
13364411,Best for long terms,75793804,Jan,,Basaksehir,41.06872024135219,28.667141661078613,Private room,337,1,0,,,1,365
13369813,Confartable Design and Cozy Place in Beşiktaş,75912174,Can,,Besiktas,41.046812045565225,29.00454125041895,Private room,75,1,0,,,1,0
13372110,Double Room in Cihangir Area close Taksim Square.,11480868,Ceylan,,Beyoglu,41.03537610314512,28.984940537322984,Private room,118,1,1,2017-08-03,0.06,1,0
13374491,Lovely Tow bedroom apartment,65353350,Ayman,,Beyoglu,41.036067653758785,28.97303745914502,Entire home/apt,220,2,58,2018-11-16,3.54,4,115
13374927,"Nice, clean & central room- 3min walk to Bosphorus",28035615,Yusuf,,Uskudar,41.027137634830034,29.017641089070292,Private room,214,1,0,,,1,0
13377891,peaceful and comfortable,28356720,Fatma,,Uskudar,41.03208562818406,29.047598325753846,Entire home/apt,80,1,0,,,1,0
13384819,3 bedrooms flat near the British consulate,70113899,Kıvanç,,Beyoglu,41.03708171459106,28.975437197267293,Entire home/apt,337,1,49,2018-10-25,1.75,8,96
13389577,Merkezi Konum,76140590,Büşra,,Besiktas,41.057217051643796,29.006562845396985,Private room,161,1,0,,,1,365
